Order ID,Date,Product ID,Category,Gender, Age,Item Purchased,Order Location,Sales Price,Quantity,Total Sales,Rating
155135,11/24/2023,BF1555,Garment,Male,26,Blouse,San Francisco,23,1,23,5
138687,8/28/2024,BF1543,Garment,Male,19,Skirt,Las Vegas,100,1,100,5
142743,9/4/2024,BF1552,Garment,Female,26,Shorts,Memphis,45,1,45,1
162465,3/17/2024,BF1544,Garment,Male,32,Dress,Paris,9,1,59,5
172953,3/26/2024,BF1548,Accessories,Male,32,Sunglasses,New Jersey,65,1,65,4
171574,9/13/2024,BF1543,Footwear,Male,21,Shoes,Detroit,100,1,100,4
170321,2/27/2024,BF1548,Accessories,Female,27,Belt,San Francisco,65,1,65,2
131168,2/6/2024,BF1555,Accessories,Male,23,Belt,New Jersey,23,1,23,5
138810,8/20/2024,BF1545,Accessories,Male,24,Belt,Montreal,10,2,70,4
175190,6/16/2024,BF1551,Accessories,Male,34,Belt,Paris,15,3,195,1
193670,5/28/2024,BF1551,Garment,Female,30,Skirt,Sacramento,15,1,15,5
137946,2/13/2024,BF1551,Garment,Female,29,T-shirt,Portland,15,1,15,5
198749,10/18/2024,BF1550,Accessories,Female,21,Scarf,San Antonio,97,1,97,4
159253,9/2/2024,BF1548,Garment,Female,19,Blouse,New York,65,5,325,3
139715,10/19/2024,BF1544,Accessories,Male,23,Sunglasses,Portland,9,1,9,3
134280,11/9/2023,BF1551,Footwear,Female,33,Boots,Portland,15,1,15,1
198003,7/22/2024,BF1547,Outerwear,Female,28,Jacket,Portland,32,1,32,4
158013,10/3/2024,BF1548,Garment,Male,24,Jeans,London,65,1,105,4
183544,12/12/2023,BF1545,Accessories,Female,21,Sunglasses,Detroit,10,1,10,4
152240,4/27/2024,BF1543,Footwear,Female,19,Sandals,Miami,100,3,300,1
151736,6/14/2024,BF1548,Accessories,Male,24,Backpack,Portland,65,1,65,5
122894,4/4/2024,BF1552,Garment,Male,24,Blouse,Montreal,45,1,70,3
144075,5/14/2024,BF1550,Footwear,Male,28,Shoes,New Jersey,97,1,97,4
182423,5/16/2024,BF1551,Garment,Male,25,Shirt,Portland,15,3,45,4
159846,3/12/2024,BF1543,Garment,Male,20,Hoodie,New York,100,5,500,5
142665,7/17/2024,BF1551,Garment,Female,25,Dress,Liverpool,15,2,110,1
146674,10/12/2024,BF1548,Garment,Male,30,Dress,New Jersey,65,5,325,2
138344,3/31/2024,BF1551,Footwear,Male,31,Sneakers,Paris,15,1,65,5
143378,9/28/2024,BF1548,Garment,Female,26,Blouse,Memphis,65,1,65,3
157353,8/11/2024,BF1549,Accessories,Female,27,Backpack,Miami,130,5,650,5
162755,11/1/2024,BF1549,Garment,Male,27,Sweater,Cleveland,130,1,130,4
188686,9/19/2024,BF1552,Footwear,Male,21,Boots,New York,45,5,225,5
144357,3/27/2024,BF1548,Accessories,Male,24,Handbag,San Antonio,65,1,65,5
169465,5/14/2024,BF1552,Garment,Male,32,Hoodie,Liverpool,45,1,85,1
170010,10/25/2024,BF1550,Accessories,Male,29,Belt,Las Vegas,97,1,97,5
120471,12/5/2023,BF1551,Accessories,Male,21,Jewelry,Dublin,15,2,110,4
169792,3/18/2024,BF1548,Garment,Male,29,Blouse,Manchester,65,1,105,4
147561,2/3/2024,BF1554,Accessories,Male,30,Handbag,Miami,20,1,20,1
182349,5/2/2024,BF1551,Accessories,Male,22,Handbag,Cardiff,15,2,110,4
174462,2/27/2024,BF1550,Outerwear,Male,21,Coat,Cleveland,97,1,97,4
175883,1/15/2024,BF1549,Accessories,Male,31,Belt,San Antonio,130,1,130,1
173447,3/22/2024,BF1548,Footwear,Male,29,Boots,San Antonio,65,1,65,3
181503,5/7/2024,BF1548,Garment,Female,20,Socks,Sacramento,65,1,65,5
184181,6/5/2024,BF1543,Footwear,Male,21,Shoes,Cardiff,100,1,140,5
198105,10/3/2024,BF1545,Footwear,Male,23,Sneakers,Glasgow,10,3,150,2
189782,7/26/2024,BF1548,Accessories,Male,35,Jewelry,New Jersey,65,1,65,2
197472,9/26/2024,BF1551,Accessories,Male,26,Handbag,San Antonio,15,1,15,3
125640,2/5/2024,BF1553,Outerwear,Male,32,Coat,Cleveland,50,3,150,5
191098,1/4/2024,BF1548,Accessories,Male,19,Sunglasses,Miami,65,1,65,5
137822,3/17/2024,BF1543,Footwear,Male,30,Shoes,Pittsburgh,100,2,200,5
147977,2/14/2024,BF1543,Footwear,Male,20,Shoes,Cleveland,100,1,100,4
193588,12/10/2023,BF1550,Footwear,Male,21,Boots,Dublin,97,3,411,5
136728,8/15/2024,BF1548,Footwear,Male,30,Sandals,Austin,65,1,65,3
159776,12/15/2023,BF1554,Accessories,Male,21,Gloves,Las Vegas,20,3,60,1
126911,10/2/2024,BF1545,Accessories,Male,26,Backpack,London,10,1,50,5
157017,9/27/2024,BF1554,Accessories,Female,23,Handbag,Cleveland,20,1,20,2
181028,10/5/2024,BF1552,Garment,Female,30,Sweater,Dublin,45,1,85,3
150648,3/9/2024,BF1544,Outerwear,Male,22,Coat,Pittsburgh,9,4,36,5
158077,7/9/2024,BF1552,Garment,Female,27,T-shirt,Liverpool,45,1,85,3
136780,1/9/2024,BF1543,Accessories,Male,26,Backpack,Mumbai,100,2,340,5
197625,6/10/2024,BF1550,Accessories,Male,31,Sunglasses,San Francisco,97,1,97,4
132771,5/4/2024,BF1551,Accessories,Male,32,Belt,Pittsburgh,15,4,60,4
181690,10/30/2024,BF1553,Outerwear,Male,24,Jacket,Austin,50,2,100,5
165611,3/24/2024,BF1551,Garment,Male,33,Skirt,Cardiff,15,1,55,1
186787,10/3/2024,BF1544,Accessories,Male,19,Belt,San Francisco,9,2,18,4
195201,1/8/2024,BF1551,Footwear,Male,33,Boots,Sydney,15,1,115,5
180245,11/3/2024,BF1548,Garment,Male,19,Jeans,Sacramento,65,3,195,4
169606,8/9/2024,BF1543,Footwear,Male,30,Shoes,Manchester,100,1,140,1
142065,10/28/2024,BF1544,Garment,Male,28,Sweater,Miami,9,1,9,3
178662,12/20/2023,BF1554,Accessories,Female,29,Jewelry,Pittsburgh,20,1,20,4
166862,6/14/2024,BF1551,Garment,Male,28,Shirt,Austin,15,1,15,1
125801,5/5/2024,BF1548,Footwear,Male,35,Boots,Montreal,65,3,270,2
160642,8/7/2024,BF1551,Garment,Male,21,Shorts,Cleveland,15,1,15,3
156165,10/27/2024,BF1544,Accessories,Male,32,Handbag,Paris,9,1,59,5
193984,9/13/2024,BF1552,Garment,Male,34,Sweater,Mumbai,45,1,115,5
145626,5/26/2024,BF1543,Accessories,Female,32,Belt,Miami,100,1,100,4
150536,7/1/2024,BF1548,Accessories,Female,26,Belt,Pittsburgh,65,1,65,1
136049,6/7/2024,BF1547,Garment,Female,20,Hoodie,Cleveland,32,2,64,2
125911,11/10/2023,BF1548,Footwear,Male,22,Sneakers,Memphis,65,1,65,4
170456,12/24/2023,BF1549,Garment,Female,35,T-shirt,New York,130,1,130,4
141406,1/22/2024,BF1551,Garment,Male,31,Pants,San Antonio,15,2,30,5
130051,11/4/2024,BF1545,Accessories,Male,31,Scarf,San Francisco,10,4,40,4
147137,3/29/2024,BF1549,Garment,Male,35,Sweater,Portland,130,3,390,1
120194,8/14/2024,BF1551,Accessories,Male,18,Handbag,Detroit,15,1,15,4
193861,9/15/2024,BF1548,Garment,Female,33,Shirt,New York,65,4,260,3
185925,11/24/2023,BF1552,Garment,Female,34,Dress,New York,45,2,90,1
167785,1/27/2024,BF1555,Footwear,Female,20,Sandals,Detroit,23,1,23,4
177736,6/17/2024,BF1552,Garment,Male,23,Shirt,Manchester,45,2,170,3
192457,2/12/2024,BF1548,Garment,Male,23,Dress,Manchester,65,1,105,3
125541,2/28/2024,BF1548,Accessories,Female,22,Sunglasses,Toronto,65,1,90,4
145432,3/20/2024,BF1548,Garment,Female,26,Socks,Sydney,65,1,165,5
144763,11/21/2023,BF1554,Footwear,Male,19,Sandals,Sacramento,20,3,60,5
123785,5/1/2024,BF1551,Accessories,Male,28,Hat,New York,15,2,30,4
170557,4/28/2024,BF1548,Garment,Male,19,Shirt,San Francisco,65,1,65,5
190104,8/3/2024,BF1548,Footwear,Male,35,Shoes,Portland,65,2,130,3
143498,7/26/2024,BF1552,Garment,Male,23,Pants,Las Vegas,45,2,90,1
179114,11/21/2023,BF1546,Garment,Male,20,Shirt,Memphis,118,1,118,4
196265,7/3/2024,BF1543,Accessories,Male,24,Hat,London,100,1,140,3
181915,11/15/2023,BF1552,Accessories,Male,18,Jewelry,San Antonio,45,2,90,5
196580,4/17/2024,BF1549,Outerwear,Male,30,Jacket,Cleveland,130,1,130,4
129927,6/26/2024,BF1543,Garment,Female,33,Shirt,Montreal,100,1,125,3
132627,5/6/2024,BF1544,Garment,Male,21,Pants,San Antonio,9,4,36,5
153454,5/17/2024,BF1543,Garment,Female,28,Skirt,Sydney,100,1,200,5
194656,12/13/2023,BF1552,Footwear,Female,19,Sandals,San Francisco,45,3,135,4
156473,10/14/2024,BF1544,Garment,Female,27,Blouse,Sacramento,9,1,9,5
125250,9/27/2024,BF1545,Garment,Male,28,Socks,Cleveland,10,2,20,3
136266,8/15/2024,BF1547,Outerwear,Female,25,Jacket,Glasgow,32,1,72,2
164568,12/30/2023,BF1548,Accessories,Male,30,Handbag,Miami,65,1,65,5
164711,12/17/2023,BF1543,Accessories,Female,31,Belt,Mumbai,100,2,340,3
132641,10/24/2024,BF1554,Garment,Female,29,Blouse,San Antonio,20,4,80,5
157041,9/16/2024,BF1555,Garment,Male,20,Shirt,Detroit,23,2,46,5
132475,10/24/2024,BF1543,Accessories,Female,30,Handbag,Austin,100,2,200,5
141853,9/27/2024,BF1544,Accessories,Female,28,Scarf,Memphis,9,1,9,1
175426,8/5/2024,BF1548,Outerwear,Female,29,Coat,Pittsburgh,65,1,65,2
145830,1/18/2024,BF1544,Garment,Female,32,Hoodie,New Delhi,9,1,79,4
127183,8/30/2024,BF1548,Garment,Female,18,Shorts,Sacramento,65,2,130,3
121745,5/8/2024,BF1548,Footwear,Female,18,Sandals,Mumbai,65,2,270,4
183856,6/13/2024,BF1543,Garment,Male,31,Shirt,Glasgow,100,1,140,5
192063,1/29/2024,BF1547,Garment,Female,31,Hoodie,Detroit,32,3,96,3
169768,12/4/2023,BF1554,Garment,Male,24,Socks,Manchester,20,1,60,4
199088,4/14/2024,BF1550,Accessories,Male,34,Handbag,Cleveland,97,1,97,3
148462,12/17/2023,BF1545,Accessories,Female,25,Jewelry,Pittsburgh,10,1,10,2
120691,11/23/2023,BF1550,Outerwear,Male,34,Coat,Liverpool,97,1,137,5
141442,9/6/2024,BF1551,Accessories,Male,30,Sunglasses,London,15,1,55,3
130923,10/14/2024,BF1554,Accessories,Female,19,Gloves,Pittsburgh,20,1,20,3
145321,5/20/2024,BF1554,Outerwear,Male,19,Jacket,New York,20,1,20,5
174642,7/1/2024,BF1554,Footwear,Female,27,Sandals,Detroit,20,2,40,5
128317,6/14/2024,BF1548,Garment,Female,22,Pants,Sydney,65,1,165,5
187527,7/9/2024,BF1548,Outerwear,Male,25,Jacket,Mumbai,65,1,135,4
187589,10/12/2024,BF1544,Garment,Male,23,Sweater,San Francisco,9,1,9,4
184451,2/21/2024,BF1548,Garment,Male,30,T-shirt,Cleveland,65,1,65,4
136272,3/22/2024,BF1551,Footwear,Male,33,Boots,Cleveland,15,1,15,4
142500,5/9/2024,BF1551,Footwear,Male,19,Shoes,Las Vegas,15,1,15,2
139626,5/2/2024,BF1551,Garment,Female,31,Skirt,San Antonio,15,1,15,5
161677,9/17/2024,BF1548,Outerwear,Male,24,Coat,Las Vegas,65,1,65,3
160850,12/8/2023,BF1548,Garment,Male,31,Blouse,Memphis,65,1,65,3
195800,7/7/2024,BF1550,Accessories,Male,31,Sunglasses,New Jersey,97,1,97,2
192615,9/11/2024,BF1549,Accessories,Male,19,Gloves,New Jersey,130,2,260,2
152248,4/22/2024,BF1550,Accessories,Male,34,Sunglasses,Las Vegas,97,2,194,2
185566,6/25/2024,BF1550,Footwear,Male,34,Sneakers,Sacramento,97,3,291,4
137909,10/22/2024,BF1554,Garment,Male,18,Hoodie,Las Vegas,20,2,40,4
192590,8/26/2024,BF1544,Footwear,Male,23,Boots,Mumbai,9,1,79,4
149011,2/4/2024,BF1543,Accessories,Female,19,Handbag,Manchester,100,1,140,5
168769,1/16/2024,BF1544,Garment,Female,30,Shirt,Pittsburgh,9,1,9,1
170486,4/17/2024,BF1548,Garment,Male,26,Sweater,New York,65,2,130,5
177612,9/22/2024,BF1548,Garment,Male,18,Shorts,Memphis,65,1,65,3
127861,4/9/2024,BF1552,Accessories,Female,29,Belt,Portland,45,4,180,5
183026,8/24/2024,BF1553,Garment,Female,18,Blouse,San Francisco,50,5,250,4
132009,6/30/2024,BF1550,Garment,Male,19,T-shirt,Detroit,97,1,97,4
171081,4/28/2024,BF1551,Accessories,Female,18,Belt,Paris,15,1,65,5
168216,12/7/2023,BF1554,Garment,Male,26,Socks,Sydney,20,2,240,2
139491,3/14/2024,BF1548,Accessories,Male,29,Belt,Pittsburgh,65,1,65,3
181900,3/26/2024,BF1551,Accessories,Male,24,Handbag,San Antonio,15,1,15,2
196883,6/29/2024,BF1544,Garment,Male,18,Shirt,San Antonio,9,1,9,4
142972,7/18/2024,BF1548,Accessories,Female,21,Belt,Portland,65,2,130,3
171114,10/9/2024,BF1548,Accessories,Female,31,Jewelry,New York,65,1,65,5
168295,6/17/2024,BF1546,Accessories,Male,35,Hat,San Antonio,118,1,118,3
160624,5/20/2024,BF1548,Accessories,Male,35,Backpack,Austin,65,1,65,5
138669,9/25/2024,BF1549,Garment,Female,30,Dress,Cleveland,130,1,130,4
150449,4/16/2024,BF1548,Footwear,Male,21,Shoes,Miami,65,2,130,4
152341,4/16/2024,BF1548,Garment,Male,19,Pants,Austin,65,3,195,5
184164,10/13/2024,BF1547,Garment,Female,25,Dress,Las Vegas,32,2,64,2
185974,11/19/2023,BF1548,Outerwear,Female,35,Jacket,New Jersey,65,1,65,5
169521,9/28/2024,BF1550,Garment,Male,24,Shirt,New York,97,1,97,5
184236,12/2/2023,BF1551,Garment,Female,23,Dress,Portland,15,1,15,1
128117,8/13/2024,BF1550,Garment,Female,25,Jeans,New Delhi,97,2,334,4
142838,1/28/2024,BF1543,Garment,Male,23,T-shirt,Manchester,100,1,140,3
155870,12/20/2023,BF1553,Accessories,Male,30,Sunglasses,San Antonio,50,1,50,1
186481,8/25/2024,BF1550,Accessories,Male,22,Jewelry,Mumbai,97,1,167,1
166205,3/1/2024,BF1553,Garment,Male,25,Socks,Cardiff,50,1,90,4
154344,12/8/2023,BF1543,Garment,Female,31,Skirt,Austin,100,1,100,2
198360,4/21/2024,BF1545,Garment,Female,34,Pants,Toronto,10,4,140,3
174509,9/26/2024,BF1553,Garment,Female,30,Socks,Cleveland,50,1,50,4
163454,3/4/2024,BF1553,Footwear,Male,23,Sandals,New Jersey,50,1,50,2
137115,2/20/2024,BF1549,Accessories,Male,35,Belt,Sacramento,130,1,130,2
167143,5/10/2024,BF1548,Footwear,Male,18,Sandals,Las Vegas,65,1,65,3
154129,10/25/2024,BF1544,Garment,Male,30,Shorts,Glasgow,9,3,147,1
124657,2/29/2024,BF1550,Accessories,Male,32,Handbag,Pittsburgh,97,1,97,1
195790,3/10/2024,BF1545,Outerwear,Female,34,Jacket,Austin,10,3,30,5
120938,11/27/2023,BF1548,Accessories,Male,22,Sunglasses,New York,65,1,65,2
183498,11/21/2023,BF1543,Footwear,Male,20,Sneakers,Austin,100,1,100,1
123702,6/4/2024,BF1548,Garment,Female,34,Sweater,Paris,65,1,115,4
132298,2/16/2024,BF1543,Garment,Female,32,Skirt,Portland,100,3,300,2
162932,8/13/2024,BF1547,Accessories,Male,21,Jewelry,Paris,32,1,82,5
197085,5/7/2024,BF1545,Garment,Male,25,Blouse,New Jersey,10,2,20,1
195817,6/17/2024,BF1548,Garment,Female,32,Blouse,Glasgow,65,2,210,5
140177,1/19/2024,BF1544,Footwear,Male,19,Boots,Detroit,9,1,9,3
128328,6/11/2024,BF1544,Garment,Male,24,Jeans,San Antonio,9,1,9,1
178983,10/30/2024,BF1551,Garment,Male,34,Hoodie,Portland,15,1,15,1
148846,8/18/2024,BF1545,Garment,Male,23,Sweater,Mumbai,10,1,80,4
170474,8/3/2024,BF1550,Accessories,Male,24,Gloves,London,97,1,137,5
151224,1/31/2024,BF1548,Footwear,Female,22,Sneakers,Sacramento,65,4,260,2
144774,12/31/2023,BF1548,Accessories,Male,23,Sunglasses,Las Vegas,65,1,65,3
189317,8/20/2024,BF1543,Accessories,Female,25,Belt,Miami,100,1,100,5
145880,6/24/2024,BF1545,Garment,Female,20,Sweater,San Antonio,10,1,10,1
195029,9/5/2024,BF1545,Accessories,Male,24,Gloves,Portland,10,1,10,5
166556,2/1/2024,BF1548,Accessories,Male,26,Handbag,New York,65,1,65,5
169298,11/26/2023,BF1552,Garment,Male,33,Socks,Portland,45,1,45,5
151132,2/3/2024,BF1549,Garment,Male,25,Pants,Miami,130,1,130,3
156910,4/18/2024,BF1548,Accessories,Male,21,Scarf,Memphis,65,3,195,1
172449,6/6/2024,BF1548,Outerwear,Male,35,Coat,New York,65,3,195,1
179164,3/26/2024,BF1551,Outerwear,Male,22,Jacket,Montreal,15,1,40,5
132566,12/26/2023,BF1548,Garment,Male,27,Hoodie,Cardiff,65,1,105,4
129692,9/29/2024,BF1554,Footwear,Male,29,Boots,Liverpool,20,2,120,2
167092,5/18/2024,BF1548,Garment,Female,24,Socks,Paris,65,1,115,4
152045,11/13/2023,BF1550,Accessories,Male,18,Jewelry,Cleveland,97,1,97,1
137011,1/20/2024,BF1548,Footwear,Female,20,Shoes,Miami,65,1,65,5
164136,1/6/2024,BF1543,Garment,Male,33,Socks,San Francisco,100,1,100,4
130761,8/9/2024,BF1544,Garment,Male,20,Pants,San Francisco,9,1,9,3
129347,11/6/2023,BF1548,Footwear,Male,28,Sneakers,Sacramento,65,1,65,4
137304,3/20/2024,BF1550,Accessories,Male,34,Sunglasses,Miami,97,1,97,2
141498,9/24/2024,BF1549,Garment,Female,27,Skirt,Portland,130,1,130,5
178741,12/2/2023,BF1545,Outerwear,Female,20,Coat,Pittsburgh,10,1,10,2
144209,8/23/2024,BF1551,Garment,Male,33,Hoodie,San Francisco,15,2,30,5
132217,7/20/2024,BF1550,Accessories,Male,20,Sunglasses,Pittsburgh,97,1,97,5
159734,2/24/2024,BF1554,Garment,Female,33,Skirt,Las Vegas,20,1,20,5
145274,10/18/2024,BF1548,Outerwear,Male,23,Coat,San Francisco,65,2,130,5
160607,4/11/2024,BF1545,Accessories,Male,21,Handbag,Sydney,10,1,110,4
182991,10/5/2024,BF1549,Garment,Male,19,T-shirt,New Delhi,130,1,200,5
132836,12/13/2023,BF1552,Accessories,Male,33,Sunglasses,Sydney,45,1,145,4
125262,3/19/2024,BF1551,Garment,Female,26,Shirt,Glasgow,15,1,55,4
145112,7/16/2024,BF1548,Garment,Male,31,Hoodie,London,65,2,210,4
153577,8/16/2024,BF1549,Garment,Male,24,Blouse,Miami,130,3,390,5
123518,3/20/2024,BF1551,Footwear,Female,30,Sneakers,Toronto,15,1,40,4
165673,12/17/2023,BF1549,Accessories,Male,21,Scarf,Montreal,130,3,465,5
196034,8/25/2024,BF1550,Accessories,Male,32,Jewelry,Memphis,97,1,97,3
153111,2/8/2024,BF1551,Garment,Female,22,Pants,Portland,15,3,45,5
178564,7/26/2024,BF1547,Footwear,Male,27,Sneakers,Memphis,32,1,32,2
185214,9/10/2024,BF1545,Footwear,Male,22,Shoes,Pittsburgh,10,1,10,5
156678,11/20/2023,BF1550,Garment,Male,24,T-shirt,Detroit,97,1,97,2
180535,3/27/2024,BF1550,Accessories,Male,27,Belt,Dublin,97,1,137,1
165056,1/6/2024,BF1554,Accessories,Male,27,Jewelry,San Francisco,20,1,20,5
127280,4/16/2024,BF1550,Accessories,Male,20,Belt,New Delhi,97,1,167,5
155816,3/25/2024,BF1554,Accessories,Male,32,Belt,Cleveland,20,1,20,4
135625,1/3/2024,BF1548,Garment,Male,35,T-shirt,Miami,65,3,195,1
180531,2/12/2024,BF1543,Footwear,Female,24,Sneakers,Sacramento,100,4,400,1
130236,3/11/2024,BF1551,Accessories,Female,30,Sunglasses,Portland,15,1,15,5
140080,4/4/2024,BF1543,Footwear,Male,26,Sandals,Cardiff,100,3,420,4
120824,1/3/2024,BF1546,Accessories,Male,21,Handbag,Portland,118,1,118,4
129721,8/13/2024,BF1547,Garment,Male,23,Socks,Pittsburgh,32,1,32,2
196055,4/9/2024,BF1548,Garment,Male,25,Hoodie,Liverpool,65,1,105,4
134505,9/8/2024,BF1554,Garment,Male,21,Sweater,San Francisco,20,1,20,3
144131,4/10/2024,BF1550,Garment,Male,34,Pants,Sacramento,97,1,97,4
163314,3/31/2024,BF1548,Footwear,Male,34,Sneakers,Portland,65,1,65,3
189496,2/19/2024,BF1544,Accessories,Male,28,Gloves,Miami,9,1,9,5
170796,2/1/2024,BF1544,Garment,Female,26,T-shirt,Memphis,9,2,18,4
146271,1/3/2024,BF1548,Accessories,Male,28,Backpack,Cleveland,65,2,130,3
123008,3/14/2024,BF1544,Outerwear,Male,32,Coat,Memphis,9,1,9,3
161897,6/10/2024,BF1550,Outerwear,Male,32,Coat,Manchester,97,1,137,5
149861,9/29/2024,BF1552,Footwear,Female,35,Sandals,Sacramento,45,1,45,5
192374,8/14/2024,BF1545,Accessories,Male,20,Backpack,Detroit,10,4,40,5
134294,1/17/2024,BF1551,Garment,Male,21,Sweater,Detroit,15,3,45,5
155426,9/14/2024,BF1553,Garment,Male,31,Shorts,New Jersey,50,1,50,1
181494,9/28/2024,BF1544,Accessories,Male,27,Sunglasses,New York,9,1,9,4
177719,4/30/2024,BF1550,Garment,Male,30,Shirt,Glasgow,97,2,274,1
184967,2/2/2024,BF1545,Footwear,Male,31,Shoes,Manchester,10,1,50,3
141713,1/12/2024,BF1543,Accessories,Female,31,Hat,Pittsburgh,100,3,300,4
186262,4/21/2024,BF1548,Accessories,Female,30,Scarf,Liverpool,65,1,105,5
180520,4/1/2024,BF1548,Accessories,Male,35,Belt,Detroit,65,1,65,5
163432,3/22/2024,BF1548,Garment,Male,22,T-shirt,Toronto,65,1,90,5
154896,1/16/2024,BF1543,Garment,Male,20,Shorts,Sydney,100,5,1000,2
185867,4/18/2024,BF1548,Garment,Female,32,Pants,Glasgow,65,1,105,1
154385,8/19/2024,BF1547,Accessories,Male,34,Sunglasses,Austin,32,1,32,5
171242,9/28/2024,BF1555,Outerwear,Female,25,Coat,San Francisco,23,2,46,4
179708,12/6/2023,BF1546,Garment,Male,20,Hoodie,Portland,118,1,118,4
157956,3/15/2024,BF1551,Garment,Female,29,Dress,Memphis,15,2,30,4
189866,1/23/2024,BF1543,Garment,Female,28,Blouse,San Antonio,100,2,200,1
123060,6/24/2024,BF1554,Garment,Female,31,Socks,Las Vegas,20,1,20,5
182161,4/3/2024,BF1544,Garment,Male,31,Socks,Cardiff,9,2,98,4
151591,9/1/2024,BF1552,Footwear,Male,26,Shoes,Miami,45,1,45,4
152870,5/2/2024,BF1550,Accessories,Male,26,Belt,New York,97,3,291,3
148391,2/5/2024,BF1543,Garment,Female,32,Sweater,Dublin,100,3,420,4
137238,12/5/2023,BF1544,Garment,Male,24,Pants,Pittsburgh,9,1,9,5
180265,4/28/2024,BF1546,Accessories,Male,23,Scarf,Paris,118,1,168,5
187858,6/13/2024,BF1548,Garment,Male,33,Skirt,Pittsburgh,65,2,130,4
187614,10/4/2024,BF1550,Garment,Female,32,Dress,New Jersey,97,4,388,3
163602,5/20/2024,BF1543,Accessories,Male,33,Hat,New York,100,1,100,5
147058,2/17/2024,BF1543,Accessories,Male,28,Handbag,Detroit,100,5,500,2
162307,10/3/2024,BF1548,Garment,Male,20,Pants,London,65,2,210,4
153095,2/25/2024,BF1547,Garment,Female,23,T-shirt,Las Vegas,32,1,32,4
156266,1/25/2024,BF1550,Outerwear,Male,32,Jacket,Pittsburgh,97,1,97,3
122240,4/10/2024,BF1548,Accessories,Male,29,Scarf,New York,65,1,65,5
190344,7/11/2024,BF1551,Accessories,Female,18,Hat,Dublin,15,1,55,5
120685,6/19/2024,BF1544,Outerwear,Female,34,Jacket,Memphis,9,3,27,2
154591,9/8/2024,BF1553,Garment,Male,19,Skirt,Sydney,50,1,150,1
143088,2/12/2024,BF1543,Accessories,Male,26,Handbag,Sacramento,100,1,100,3
168594,11/20/2023,BF1549,Accessories,Male,35,Backpack,Liverpool,130,1,170,4
120545,9/15/2024,BF1545,Outerwear,Male,34,Coat,Detroit,10,1,10,4
165704,12/31/2023,BF1545,Accessories,Male,21,Belt,Mumbai,10,1,80,4
146329,2/7/2024,BF1551,Accessories,Male,20,Handbag,Las Vegas,15,1,15,4
157491,5/25/2024,BF1544,Outerwear,Male,24,Coat,Pittsburgh,9,2,18,5
123360,1/27/2024,BF1543,Garment,Male,35,Sweater,Paris,100,2,300,2
156768,8/21/2024,BF1550,Garment,Male,35,Blouse,Detroit,97,3,291,5
150127,7/1/2024,BF1552,Garment,Female,23,Blouse,Cardiff,45,1,85,1
151772,1/12/2024,BF1549,Accessories,Female,33,Belt,Toronto,130,3,465,2
172777,11/17/2023,BF1551,Outerwear,Male,31,Jacket,San Francisco,15,1,15,5
167556,10/10/2024,BF1554,Garment,Male,28,Shorts,San Antonio,20,1,20,5
133978,10/22/2024,BF1543,Accessories,Female,33,Hat,Sydney,100,1,200,5
166932,12/15/2023,BF1543,Garment,Male,33,Pants,New Jersey,100,2,200,1
150529,2/7/2024,BF1547,Garment,Female,20,Blouse,New Jersey,32,1,32,4
162914,4/23/2024,BF1552,Accessories,Male,24,Belt,Memphis,45,1,45,5
122701,3/12/2024,BF1547,Accessories,Male,20,Handbag,Memphis,32,1,32,4
198375,12/4/2023,BF1548,Garment,Male,23,Hoodie,San Francisco,65,3,195,4
184018,1/4/2024,BF1551,Outerwear,Male,31,Jacket,Memphis,15,1,15,4
123649,12/5/2023,BF1547,Accessories,Female,30,Scarf,New York,32,3,96,1
135970,10/17/2024,BF1548,Garment,Female,29,Jeans,New York,65,3,195,3
172497,2/11/2024,BF1550,Accessories,Male,18,Handbag,Cleveland,97,2,194,5
182723,9/10/2024,BF1543,Outerwear,Male,18,Jacket,Manchester,100,1,140,2
160282,12/13/2023,BF1551,Accessories,Male,28,Hat,Portland,15,1,15,3
152638,8/9/2024,BF1548,Footwear,Male,18,Sneakers,San Antonio,65,4,260,4
184674,1/8/2024,BF1552,Accessories,Male,28,Hat,New York,45,1,45,4
165477,4/28/2024,BF1544,Garment,Male,29,Socks,Detroit,9,1,9,1
143818,6/18/2024,BF1552,Accessories,Female,27,Scarf,New Jersey,45,1,45,4
145174,3/13/2024,BF1545,Garment,Male,26,Socks,Manchester,10,1,50,4
165139,10/5/2024,BF1548,Accessories,Male,22,Hat,Miami,65,2,130,2
145076,2/7/2024,BF1545,Outerwear,Female,34,Jacket,Memphis,10,1,10,4
155839,7/20/2024,BF1543,Garment,Male,30,Shorts,Glasgow,100,1,140,4
124694,5/17/2024,BF1550,Garment,Male,26,Blouse,San Antonio,97,4,388,5
165162,12/9/2023,BF1549,Outerwear,Female,30,Coat,Montreal,130,1,155,4
124977,6/16/2024,BF1548,Garment,Female,24,Sweater,Austin,65,1,65,3
155075,5/11/2024,BF1545,Accessories,Male,18,Handbag,Pittsburgh,10,2,20,4
177399,12/25/2023,BF1544,Garment,Female,21,T-shirt,Sacramento,9,1,9,3
122797,3/28/2024,BF1554,Footwear,Male,33,Sandals,Austin,20,3,60,5
159870,10/2/2024,BF1548,Accessories,Male,18,Gloves,Austin,65,2,130,5
